col1,col2,F606W,F814W,col5
1916.167,3934.379,27.814,27.151,1
2786.243,3941.783,24.614,24.146,1
2917.683,3861.252,25.128,24.636,1
3114.208,3876.073,28.497,28.157,1
3218.294,3799.188,26.304,25.643,1
654.514,4229.566,27.769,26.819,1
800.757,4197.233,28.074,27.348,1
832.339,4223.765,27.353,26.586,1
843.948,4028.607,27.356,26.356,1
1383.486,4011.037,26.319,25.652,1
1669.881,4198.594,27.913,27.231,1
2124.704,4170.627,26.676,25.943,1
2388.807,4124.002,26.129,25.502,1
2454.031,4131.794,20.656,19.966,1
2625.622,4214.447,24.625,24.117,1
2642.235,4099.967,27.465,26.778,1
2696.831,4072.477,30.22,28.784,1
2727.09,4230.635,26.458,25.811,1
2809.44,4002.587,25.214,24.712,1
3469.041,4121.628,23.659,23.228,1
4037.937,4215.201,25.388,24.831,1
744.705,4380.396,26.377,25.587,1
948.275,4431.498,25.609,25.095,1
1365.669,4443.017,26.925,26.196,1
1553.086,4374.378,26.934,26.258,1
1604.488,4263.444,28.395,27.463,1
1926.317,4434.798,25.705,25.1,1
1969.012,4403.305,25.345,24.822,1
2524.593,4325.982,29.637,29.062,1
2671.334,4399.468,28.384,27.342,1
2814.765,4337.009,25.826,25.191,1
3896.95,4347.648,26.726,26.117,1
2825.14,4551.729,27.459,23.794,1
3944.129,4690.571,26.772,22.979,1
3978.761,4552.471,23.766,21.553,1
4026.119,4497.528,23.993,21.858,1
4254.492,4580.428,25.729,24.971,1
4505.741,4655.117,28.322,27.996,1
