col1,col2,F606W,F814W,col5
1916.627,2222.206,24.5888,24.0618,1
2022.52,2161.104,26.3578,25.7754,1
2023.062,2145.958,25.9078,25.4014,1
2146.639,2047.624,24.8188,24.3504,1
2160.945,2106.95,27.2928,26.5634,1
2199.216,2213.957,27.3228,26.7674,1
2217.387,2220.759,27.3558,26.6534,1
2256.317,2044.083,26.7738,26.2014,1
2269.356,2173.851,26.4678,25.8544,1
2299.768,1994.972,20.3627,19.5957,1
2342.246,2099.107,27.6238,26.8664,1
2368.618,2019.78,27.0248,26.4744,1
2434.665,2208.656,27.9238,27.0264,1
2462.694,2145.982,27.7158,27.0554,1
2445.667,2166.259,25.2938,24.8664,1
2479.457,2109.556,24.8058,24.3394,1
2526.431,2050.823,28.1798,27.3964,1
2530.262,2183.48,26.2728,25.7344,1
2522.98,2190.128,25.4518,24.9764,1
2571.293,2232.377,27.0448,26.3714,1
2669.125,1990.765,26.4778,25.9254,1
2677.402,2031.131,26.0818,25.5544,1
2676.541,2083.921,27.6368,27.0404,1
2681.03,2121.475,28.1688,27.4844,1
2675.685,2154.837,26.4268,25.8264,1
2712.524,2061.25,27.1588,26.5174,1
2691.425,2137.686,27.5458,26.8434,1
2745.464,2229.65,24.625,24.3035,1
2777.185,2036.153,27.5568,26.9274,1
2772.796,2144.858,26.4338,25.8634,1
2832.822,2165.665,25.7288,25.2504,1
2862.871,2021.111,28.0148,27.2874,1
2853.062,2153.611,27.3988,26.7524,1
2849.551,2212.929,26.1708,25.6404,1
2884.566,2030.924,24.6811,24.3272,1
2880.177,2219.359,26.8818,26.3004,1
2943.201,2067.501,28.4708,27.9634,1
2959.115,2154.247,24.1311,23.7365,1
2938.422,2237.915,27.0508,26.4194,1
2970.58,2082.149,27.4158,26.6944,1
2997.835,2092.912,27.2308,26.6354,1
2991.791,2153.632,26.5228,25.9984,1
2997.533,2150.124,26.2828,25.7734,1
2998.335,2205.907,26.2528,25.7644,1
3016.595,2121.336,28.4548,27.5434,1
3067.196,1996.652,27.4738,26.7494,1
3092.977,2009.001,26.8938,26.3344,1
3125.733,2081.392,27.9308,27.1184,1
3126.741,2131.087,27.1438,26.6114,1
3143.082,2008.624,27.0988,26.3824,1
3153.478,2049.384,24.9198,24.4694,1
3157.44,2175.756,26.1218,25.5914,1
3169.614,2042.031,25.9698,25.5124,1
3165.005,2152.458,27.3458,26.7364,1
3172.342,2178.443,25.0758,24.6154,1
3199.878,2022.153,27.3568,26.7194,1
3202.696,2043.113,27.3058,26.5984,1
3224.46,2133.731,27.4498,26.7134,1
3275.597,2100.855,27.7308,27.1434,1
3373.903,2062.79,27.4778,26.6174,1
3375.616,2120.402,26.3138,25.7744,1
3381.137,2235.288,27.2738,26.7674,1
3409.305,2037.322,27.7838,27.0454,1
3389.983,2039.185,27.9448,27.3074,1
3458.256,2061.452,25.9808,25.4884,1
3561.068,2002.031,26.7508,26.1184,1
3549.526,2194.044,27.1928,26.6804,1
3587.401,2082.082,27.6078,26.8544,1
3584.978,2166.88,27.9828,27.0364,1
3591.609,1991.664,27.7598,27.0014,1
3667.347,2055.107,25.0518,24.5934,1
3698.104,2120.448,26.5358,25.9724,1
3765.317,2016.581,28.5988,27.8934,1
3795.019,2183.781,25.2688,24.8034,1
3947.905,2029.357,27.4228,27.0634,1
3961.188,2030.724,26.2418,25.5964,1
3956.082,2185.998,25.7658,25.2144,1
4002.325,2162.946,28.6058,27.7964,1
4021.926,2050.004,27.3458,26.7484,1
4026.527,2231.57,27.6208,26.8854,1
4058.765,2156.565,27.1358,26.5054,1
4083.231,2056.774,26.0758,25.6204,1
4280.012,2039.348,27.4628,26.8734,1
4360.73,2149.82,27.2498,26.6384,1
4362.057,2210.269,25.8988,24.4584,1
4377.434,2145.058,27.8438,27.0914,1
4438.689,1998.354,26.2998,25.7424,1
4439.478,2160.194,27.4218,26.7884,1
845.967,2313.365,27.2438,26.6504,1
898.301,2296.378,28.0418,27.5484,1
899.121,2476.919,25.9908,25.5034,1
953.683,2285.819,26.5848,26.0524,1
1092.978,2318.451,27.4028,26.6774,1
1123.029,2286.075,28.5298,27.7984,1
1128.547,2321.314,26.9668,26.3104,1
1271.66,2391.777,25.5348,25.0434,1
1318.446,2296.224,27.7428,26.9924,1
1337.902,2393.611,26.9368,26.3814,1
1542.748,2295.88,27.3818,26.7814,1
1580.624,2248.773,25.5928,25.0994,1
1578.554,2303.626,26.1718,25.6674,1
1624.521,2252.582,27.2688,26.5164,1
1615.988,2271.345,27.2408,26.6084,1
1639.244,2310.055,27.6768,26.9524,1
1676.676,2297.278,25.3878,24.9504,1
1730.898,2310.5,26.6478,26.0584,1
1754.207,2404.621,27.3378,26.7424,1
1784.28,2307.957,27.9558,27.1844,1
1779.871,2380.486,25.5458,25.0744,1
1798.282,2357.613,26.2488,25.6244,1
1895.862,2443.48,24.0732,23.4806,1
1973.919,2325.021,26.7858,26.2484,1
1967.275,2392.583,26.3398,25.8544,1
1976.965,2430.163,24.694,24.1992,1
1996.729,2399.258,26.1098,25.6114,1
2021.733,2307.147,25.3018,24.8604,1
2024.435,2331.477,24.7138,24.2874,1
2067.877,2343.312,28.5828,27.8724,1
2088.236,2360.409,25.9458,25.4344,1
2117.27,2246.828,24.4406,23.9149,1
2142.087,2274.857,27.7198,27.0014,1
2196.609,2256.687,27.2538,26.7054,1
2234.964,2304.222,26.0988,25.6014,1
2236.962,2435.291,25.1028,24.6574,1
2282.973,2412.158,26.0458,25.4844,1
2318.121,2361.066,27.7998,27.0534,1
2339.274,2293.273,25.6268,25.1384,1
2437.205,2337.774,28.8288,27.8934,1
2439.544,2237.679,27.0288,26.3794,1
2459.346,2255.644,24.6604,24.1976,1
2449.967,2347.973,26.5808,25.9544,1
2460.236,2393.893,27.4838,26.6534,1
2459.999,2447.455,28.0468,27.2594,1
2486.36,2454.561,27.0038,26.3114,1
2492.294,2266.719,25.8088,25.3124,1
2512.476,2422.087,25.6698,25.1544,1
2554.469,2255.03,27.4648,26.8194,1
2575.606,2382.105,24.639,24.211,1
2579.365,2437.339,27.2948,26.6814,1
2568.711,2457.872,27.7758,27.0174,1
2652.943,2278.946,28.1398,27.5504,1
2659.437,2305.994,26.8158,26.2744,1
2672.593,2268.905,26.4448,25.8854,1
2737.894,2323.173,27.0628,26.4654,1
2724.604,2360.867,28.0198,27.2294,1
2753.685,2324.263,27.7758,27.1354,1
2778.069,2264.936,26.4698,25.9524,1
2767.679,2476.803,27.3028,26.5064,1
2810.516,2342.935,27.7338,27.1044,1
2813.06,2328.573,26.6508,26.0774,1
2834.938,2381.342,20.9291,20.2613,1
2853.065,2296.36,28.1668,27.6664,1
2840.282,2338.828,26.7468,26.1984,1
2839.123,2424.028,27.5488,26.9314,1
2860.086,2469.99,28.1758,27.3964,1
2865.327,2442.745,26.4008,25.8844,1
2903.947,2327.242,26.4818,25.8824,1
2901.281,2460.626,28.2048,27.6764,1
2931.616,2450.011,27.2578,26.6384,1
2945.034,2321.64,26.0098,25.4894,1
2957.679,2428.916,25.0248,24.5364,1
2967.915,2306.263,27.4928,26.9734,1
2993.294,2267.08,24.7204,24.2914,1
3052.202,2303.501,26.4778,25.9354,1
3046.719,2441.062,27.6008,27.0504,1
3080.64,2363.192,25.9908,25.5034,1
3094.655,2282.853,25.9028,25.3844,1
3128.271,2239.023,26.9718,26.5194,1
3116.193,2391.07,28.2308,27.4674,1
3147.083,2318.515,28.5858,27.6644,1
3155.646,2334.329,28.1718,27.5634,1
3154.237,2466.892,26.2848,25.7444,1
3187.679,2376.783,27.5448,26.9624,1
3177.893,2461.922,24.5496,24.1183,1
3274.206,2398.841,24.9748,24.4754,1
3262.269,2486.449,28.0448,27.2584,1
3321.997,2287.022,27.5348,26.8264,1
3318.289,2295.022,27.1138,26.2474,1
3434.507,2312.374,26.9608,26.3184,1
3421.301,2484.005,25.1228,24.6654,1
3456.658,2322.185,25.0338,24.5974,1
3489.997,2250.829,26.3898,25.8684,1
3572.772,2257.203,23.6336,22.9949,1
3573.614,2351.553,27.5488,26.8254,1
3603.787,2384.191,26.6548,26.1244,1
3646.061,2460.555,27.2068,26.6804,1
3701.736,2345.513,25.6258,25.1754,1
3761.395,2399.753,27.1648,26.5724,1
3777.256,2250.095,28.0608,27.3834,1
3786.197,2316.921,27.8368,27.1024,1
3780.664,2388.999,27.7808,27.1924,1
3788.139,2344.357,26.3658,25.7864,1
3937.392,2324.809,27.9838,27.2984,1
3977.811,2448.093,27.8108,27.1054,1
4063.667,2273.744,21.6251,20.9308,1
4087.777,2379.324,27.3238,26.6544,1
4117.029,2342.289,27.3558,26.7174,1
4150.714,2319.118,26.3418,25.8164,1
4199.657,2348.121,23.3097,22.6999,1
4240.573,2316.552,27.5048,26.6824,1
4252.213,2369.311,26.1418,25.5454,1
4272.806,2344.876,23.8259,22.2904,1
4347.478,2394.264,27.1228,26.4854,1
4561.011,2464.471,26.1378,25.6414,1
4566.948,2275.805,24.7016,24.2382,1
4586.725,2320.23,23.0502,22.4066,1
587.721,2498.066,26.3698,25.7354,1
704.61,2525.198,26.0868,25.6034,1
835.123,2575.805,26.3838,25.9254,1
828.603,2634.314,26.2398,25.7434,1
874.832,2500.143,27.0658,25.7774,1
878.89,2718.6,27.5368,26.8574,1
1084.127,2536.951,26.2208,25.7284,1
1095.356,2507.904,26.8678,26.3174,1
1101.892,2603.281,26.5508,25.9724,1
1113.818,2578.899,27.2058,26.6124,1
1144.947,2516.288,25.7968,25.3414,1
1190.685,2585.882,26.3538,25.8054,1
1237.06,2584.716,24.2586,23.7455,1
1251.056,2631.436,27.8708,26.9734,1
1278.494,2517.78,28.0108,27.1084,1
1307.028,2705.758,26.5618,26.0524,1
1372.918,2625.883,26.7668,26.2004,1
1405.211,2624.775,26.3518,25.8884,1
1429.874,2579.621,25.6308,25.1874,1
1420.738,2724.856,27.6298,26.9004,1
1490.171,2702.988,26.5858,26.0744,1
1528.955,2674.942,27.6068,26.9964,1
1541.468,2581.154,27.3078,26.6664,1
1583.035,2680.056,26.1788,25.6674,1
1574.899,2698.418,26.0468,25.5314,1
1581.531,2715.373,27.2168,26.4994,1
1645.519,2558.591,27.1528,26.5004,1
1693.016,2691.11,26.6748,26.0254,1
1734.113,2573.759,26.3898,25.8614,1
1713.817,2643.894,27.5918,26.9004,1
1748.332,2582.973,24.9468,24.5004,1
1740.493,2712.395,27.8308,26.8634,1
1780.762,2636.125,26.0608,25.5284,1
1777.72,2687.209,27.0408,26.4014,1
1778.196,2677.801,26.0858,25.5824,1
1823.649,2547.945,25.9018,25.3564,1
1819.628,2644.6,26.9038,26.3504,1
1825.517,2735.604,26.3148,25.7394,1
1852.411,2580.245,26.8868,26.2744,1
1874.643,2553.67,26.3148,25.8084,1
1903.824,2575.794,28.3628,27.4264,1
1958.591,2720.332,27.0768,26.3974,1
1983.986,2549.422,23.307,22.7134,1
1973.299,2652.639,27.5428,26.9684,1
2034.822,2599.278,25.3228,24.8444,1
2062.208,2574.206,27.0648,26.5334,1
2060.483,2637.238,26.1278,25.6234,1
2078.959,2606.853,26.1098,25.6414,1
2074.077,2655.945,27.1018,26.5114,1
2079.221,2650.422,25.8888,25.3924,1
2155.532,2585.669,27.2048,26.5974,1
2162.135,2611.52,26.0518,25.6114,1
2201.095,2596.769,27.7838,27.0264,1
2234.81,2736.755,27.7748,27.1624,1
2253.885,2636.579,23.9246,23.7614,1
2262.602,2736.343,27.9668,27.2324,1
2300.885,2702.875,26.3578,25.7724,1
2318.165,2708.99,25.7028,25.2414,1
2367.708,2732.622,24.6919,24.2887,1
2389.319,2641.242,27.1628,26.5234,1
2430.949,2596.155,28.3098,27.5294,1
2469.056,2655.574,25.3208,24.8844,1
2522.49,2497.022,20.9554,20.7868,1
2545.654,2643.86,25.9258,25.4384,1
2582.222,2596.432,26.9848,26.3734,1
2563.679,2664.669,28.0788,27.4894,1
2605.716,2724.865,27.9168,27.2274,1
2658.606,2610.319,23.4617,22.8458,1
2653.161,2635.444,26.5888,26.0444,1
2642.049,2691.643,27.0908,26.4524,1
2665.304,2509.408,27.4498,26.8384,1
2731.369,2491.542,26.8948,26.3154,1
2720.75,2619.962,24.9068,24.5524,1
2800.133,2629.032,26.7508,26.2534,1
2824.818,2660.105,26.7848,26.2624,1
2906.341,2527.751,22.4125,21.7392,1
2896.126,2612.038,24.2277,23.8331,1
2918.402,2728.624,27.1988,26.6064,1
3047.663,2495.259,25.7358,25.2494,1
3063.652,2501.575,27.8258,27.3704,1
3134.071,2678.732,26.2768,25.7294,1
3220.886,2684.843,26.9428,26.3554,1
3306.101,2533.364,25.9988,25.5284,1
3388.089,2666.701,27.0428,26.4474,1
3421.874,2715.932,25.9638,25.4654,1
3486.652,2728.749,27.8108,27.1314,1
3516.855,2727.245,27.3128,26.7764,1
3542.843,2563.699,24.7658,24.3024,1
3629.816,2728.974,25.8348,25.3514,1
3654.168,2528.359,26.5438,26.0224,1
3683.623,2494.965,24.6784,24.6387,1
3678.715,2737.161,26.6558,26.0864,1
3725.215,2507.738,25.1788,24.6864,1
3749.98,2696.778,25.9498,25.4944,1
3846.351,2492.025,27.3598,26.7644,1
3866.651,2487.311,25.8838,25.3554,1
4045.536,2511.745,27.0308,26.4774,1
4136.773,2546.058,27.4458,26.8104,1
4154.012,2732.292,26.5268,26.0234,1
4194.334,2717.514,26.3228,25.7814,1
4408.538,2546.213,26.7088,26.1924,1
4559.11,2535.713,27.1118,26.4234,1
680.89,2764.993,26.1168,25.6304,1
676.802,2860.164,26.6418,26.1124,1
677.687,2915.884,26.3898,25.8414,1
795.314,2889.054,26.5458,26.0344,1
817.1,2868.497,27.0388,26.4764,1
1000.562,2902.234,26.8668,26.2954,1
1024.518,2802.909,23.5061,22.887,1
1033.328,2810.229,26.4478,25.9924,1
1132.283,2800.641,27.7228,27.1014,1
1151.933,2905.625,28.1188,27.5434,1
1167.265,2815.492,26.2558,25.6974,1
1177.098,2827.475,27.1008,26.4974,1
1168.991,2937.8,26.8648,26.4224,1
1196.051,2760.896,26.2378,25.7084,1
1220.263,2967.481,27.2168,26.5154,1
1361.255,2986.377,27.4428,26.8234,1
1373.697,2799.527,27.4268,26.8244,1
1403.027,2933.828,27.9988,27.2234,1
1435.425,2903.208,27.0848,26.4844,1
1439.578,2764.746,26.5958,26.0534,1
1440.036,2864.524,22.3589,21.6979,1
1451.109,2890.321,26.4628,25.9384,1
1491.47,2742.305,25.2528,24.7814,1
1501.866,2821.648,27.2778,26.6844,1
1497.116,2842.304,27.1748,26.5344,1
1545.186,2787.774,27.5668,26.1414,1
1546.38,2908.432,24.4292,23.9567,1
1576.069,2894.699,27.3158,26.6924,1
1606.67,2841.644,27.3728,26.7264,1
1606.985,2896.611,27.5458,26.8754,1
1701.085,2822.578,25.4048,24.9414,1
1712.346,2876.343,26.8338,26.2584,1
1755.674,2751.11,28.4138,27.4864,1
1774.452,2770.767,23.9489,23.3708,1
1784.323,2811.13,26.3228,25.7904,1
1775.388,2918.381,22.5912,21.9315,1
1810.238,2920.546,27.5758,26.5054,1
1815.416,2766.939,28.2468,27.4284,1
1931.126,2930.447,26.4078,25.9294,1
2024.955,2848.402,27.9308,27.1164,1
2043.791,2760.285,25.2178,24.7534,1
2042.239,2788.702,28.0038,27.3554,1
2047.722,2836.217,27.6928,27.0014,1
2077.296,2759.776,27.5428,26.8384,1
2067.427,2964.044,27.8978,27.1284,1
2097.591,2823.773,27.3018,26.5144,1
2136.764,2834.822,27.5148,26.8494,1
2161.258,2759.739,25.3378,24.8754,1
2189.014,2779.121,27.0608,26.4114,1
2188.173,2923.101,27.2808,26.6824,1
2198.622,2972.439,26.1098,25.5294,1
2229.122,2877.471,24.0799,23.6252,1
2229.212,2950.099,25.6948,25.2304,1
2219.566,2968.177,26.4248,25.8664,1
2244.22,2871.17,27.3378,26.6554,1
2299.691,2791.825,26.6488,26.1044,1
2312.331,2853.853,21.7765,21.6597,1
2304.482,2955.304,28.0518,27.3684,1
2333.147,2772.523,26.2588,25.7444,1
2329.841,2814.679,25.6438,25.1474,1
2379.224,2739.224,26.3438,25.8104,1
2386.388,2784.525,27.4178,26.7904,1
2378.992,2828.376,26.8158,26.0244,1
2383.649,2942.342,25.9308,25.4084,1
2398.362,2960.052,27.4298,26.7514,1
2452.248,2836.765,27.1708,26.5344,1
2487.34,2745.875,26.9808,26.3574,1
2478.857,2878.338,26.9458,26.2814,1
2509.276,2957.743,26.8738,26.2134,1
2503.674,2981.013,26.5468,26.0014,1
2545.917,2973.114,24.7868,24.3204,1
2571.246,2800.807,28.3998,27.6814,1
2570.287,2862.601,22.8011,22.8081,1
2567.563,2871.103,26.7428,26.1804,1
2587.776,2912.281,25.5618,25.0834,1
2627.452,2841.587,26.2788,25.7084,1
2615.219,2893.832,25.6998,25.2434,1
2623.963,2917.498,28.8328,27.8954,1
2614.873,2940.406,25.4778,25.0424,1
2628.266,2959.97,26.9128,26.3074,1
2642.089,2921.196,25.9128,25.4144,1
2647.705,2942.778,26.7988,26.2464,1
2665.227,2931.302,24.9608,24.5134,1
2710.558,2747.014,26.7548,26.1944,1
2736.012,2753.861,26.8908,26.3454,1
2754.366,2899.198,27.8418,27.5224,1
2756.359,2917.235,25.5958,25.1274,1
2744.389,2963.817,27.0458,26.4434,1
2772.343,2746.476,25.0768,24.6254,1
2788.627,2837.168,28.0178,27.2764,1
2863.064,2962.744,27.2468,26.4874,1
2907.43,2768.934,26.0648,25.5874,1
2942.717,2741.157,22.9314,22.3143,1
2987.216,2824.663,25.0418,24.6024,1
2964.626,2963.848,28.4658,27.5364,1
3021.663,2797.525,27.0778,26.5424,1
3043.786,2903.96,27.5388,27.0544,1
3082.413,2810.052,25.7188,25.2884,1
3119.916,2845.41,28.0308,27.4844,1
3154.748,2851.096,27.0858,26.5274,1
3139.768,2963.39,28.0148,27.3314,1
3164.97,2781.887,25.1258,24.6554,1
3181.664,2895.052,26.5668,26.1004,1
3208.243,2948.702,25.9778,25.4824,1
3221.953,2862.411,26.5428,25.9474,1
3253.812,2919.791,26.4118,25.7764,1
3298.622,2740.536,25.0328,24.5714,1
3297.652,2883.102,27.4578,26.8924,1
3329.128,2903.647,25.2778,24.7794,1
3351.646,2783.441,28.4358,27.5934,1
3338.937,2947.173,25.0908,24.7514,1
3378.464,2868.16,26.1298,25.5414,1
3406.581,2749.808,25.5908,25.1064,1
3403.286,2976.629,27.1118,26.5084,1
3436.469,2945.036,25.4828,25.0454,1
3501.521,2859.694,27.1908,26.4554,1
3533.679,2884.011,23.9678,23.4196,1
3549.677,2826.504,26.2458,25.6824,1
3543.557,2892.002,26.1678,25.6214,1
3648.362,2861.791,26.6548,26.1014,1
3657.897,2935.147,27.2728,26.5994,1
3729.953,2939.587,24.7036,24.1888,1
3736.895,2972.097,27.4758,26.6924,1
3760.345,2866.076,27.1108,26.5024,1
3763.333,2854.868,24.8918,23.5974,1
3821.388,2817.1,25.9308,25.4044,1
3889.886,2874.816,27.2618,26.6034,1
3974.447,2885.024,27.0838,26.4724,1
3973.949,2944.585,25.8898,25.3694,1
3990.626,2780.645,25.7398,25.3154,1
4000.753,2902.514,26.5758,25.5344,1
4114.539,2767.36,27.0848,26.5004,1
4120.285,2799.095,27.0208,26.2964,1
4172.361,2796.751,26.3948,25.8004,1
4411.926,2952.363,20.4837,19.4313,1
4594.49,2788.044,24.328,23.8032,1
575.679,3124.307,27.2138,26.5344,1
585.17,3208.612,26.6868,26.1074,1
589.22,3088.134,25.7948,25.2634,1
743.855,3120.608,24.9858,24.5324,1
788.983,3049.792,25.4958,25.0444,1
801.694,3091.73,26.3608,25.8504,1
850.059,3211.58,27.6518,26.8904,1
863.904,3203.396,24.6416,24.2094,1
886.802,3236.5,26.5558,26.0454,1
931.099,3106.849,23.5891,23.1027,1
956.185,3221.185,23.4579,22.8691,1
988.62,3169.911,26.6378,26.0774,1
1061.832,3085.154,25.7968,25.3124,1
1059.688,3137.277,26.8158,26.3504,1
1108.768,3092.755,27.5408,26.7864,1
1291.997,3196.912,26.7888,26.1964,1
1331.14,3139.642,26.5858,26.0214,1
1335.714,3176.412,26.1768,25.6514,1
1349.893,3186.47,24.7998,24.3644,1
1455.258,3222.02,26.8158,26.2314,1
1492.957,2993.143,26.5318,26.0524,1
1498.663,3080.178,20.4283,19.7296,1
1561.41,3045.098,27.9098,27.2584,1
1548.922,3221.924,28.6458,27.7104,1
1577.709,3075.062,26.4108,25.9044,1
1567.594,3225.05,27.6678,26.9414,1
1607.843,3009.711,27.1318,26.5214,1
1608.652,3083.331,26.1438,25.6194,1
1630.885,3109.82,28.5298,27.6614,1
1652.341,3224.427,27.6538,27.0594,1
1733.588,3012.136,23.916,23.3284,1
1757.459,3201.927,25.2918,24.8344,1
1788.818,3064.23,26.7028,26.1674,1
1801.237,3076.634,28.1798,27.3044,1
1794.499,3167.83,25.6428,25.1694,1
1868.456,3147.077,25.9018,25.4284,1
1891.78,3231.522,27.0628,26.4994,1
1919.709,3165.691,27.3678,26.6944,1
1948.492,3017.712,26.0138,25.4554,1
1962.046,3024.901,26.7838,26.2224,1
1981.863,3208.204,26.8798,26.3084,1
1996.995,3019.065,25.6588,25.1484,1
2008.077,3055.252,27.9578,27.2174,1
2009.275,3080.95,26.6578,26.0914,1
2031.626,3054.553,26.9608,26.4254,1
2022.918,3102.862,26.4258,25.9004,1
2028.312,3205.74,25.4568,24.9424,1
2052.306,3068.276,26.9748,26.2384,1
2039.503,3153.501,27.7248,27.0494,1
2060.993,3208.757,26.4718,25.9724,1
2080.517,3156.431,26.8068,26.2184,1
2103.709,3185.265,28.3408,27.5344,1
2136.156,2988.544,26.4238,25.8924,1
2127.224,3077.771,27.1108,26.4474,1
2124.616,3134.525,22.2694,19.8968,1
2133.606,3182.224,27.1288,26.5234,1
2154.283,3026.734,24.6267,24.1931,1
2142.728,3054.755,25.8748,25.2824,1
2146.083,3146.106,23.0863,22.4438,1
2173.169,3070.995,25.6458,25.1914,1
2187.529,3203.576,24.8648,24.4274,1
2222.446,3013.921,21.681,21.5928,1
2221.965,3121.938,27.5888,26.9084,1
2222.773,3227.693,26.7898,26.2274,1
2254.246,3146.982,26.9008,26.3354,1
2286.836,3173.107,25.3318,24.8654,1
2337.926,3124.264,26.6098,26.0474,1
2359.839,3005.688,26.9978,26.4264,1
2342.811,3221.096,27.9348,27.3474,1
2365.898,3014.151,25.7938,25.2864,1
2375.188,3023.09,26.3198,25.7474,1
2367.86,3137.224,25.0238,24.5594,1
2408.869,3009.711,27.7428,27.0024,1
2412.236,3000.653,27.2868,26.6794,1
2419.59,3099.755,28.2628,27.5534,1
2415.753,3182.543,25.3138,24.7974,1
2436.932,3237.265,24.3219,23.8166,1
2449.648,3045.341,26.9828,26.3764,1
2483.272,3208.613,27.6628,27.0494,1
2513.035,3065.363,26.8888,26.2704,1
2500.985,3186.977,27.3448,26.7324,1
2501.546,3219.107,25.9918,25.5434,1
2561.992,2988.808,26.0118,25.5224,1
2594.579,3035.361,25.6298,25.1594,1
2596.821,3050.137,27.7208,26.9454,1
2588.808,3154.366,25.4638,24.9924,1
2611.437,3175.522,26.3688,25.8444,1
2628.202,2997.344,26.6698,26.0754,1
2622.677,3023.167,28.1538,27.5464,1
2617.559,3079.379,26.9798,26.3554,1
2745.822,3033.411,27.1508,26.5134,1
2836.809,3225.544,25.7108,25.2444,1
2911.625,3015.7,27.3378,26.7344,1
2903.638,3119.873,28.0588,27.2664,1
2892.871,3198.426,27.4998,26.8524,1
2931.749,3124.554,23.4695,22.8712,1
2961.982,3224.799,28.6108,27.7234,1
2985.513,3100.947,24.2494,23.7836,1
3030.555,3119.962,26.1628,25.6624,1
3058.726,3025.833,28.1128,27.4224,1
3043.768,3085.98,26.2328,25.7204,1
3068.749,3003.083,26.6688,26.1004,1
3123.413,3045.942,26.7748,26.1774,1
3152.816,3074.663,27.4878,26.8294,1
3172.925,3001.38,28.4468,27.8634,1
3228.587,3193.053,24.1049,23.6387,1
3291.642,3114.279,27.1108,26.4694,1
3302.945,3226.63,23.5268,22.9157,1
3321.639,3114.96,26.3488,25.8234,1
3351.559,3230.854,26.3458,25.8434,1
3399.337,3059.584,25.8658,25.4054,1
3475.076,3136.14,27.7148,27.1474,1
3542.159,3083.724,25.9688,25.5074,1
3630.55,3138.645,27.2958,26.6894,1
3649.422,3088.425,26.7408,26.1904,1
3704.956,3021.542,27.5068,26.8754,1
3780.028,2995.302,27.6668,27.0544,1
3989.928,3112.654,26.4398,25.8864,1
3990.549,3237.494,27.0148,26.5094,1
4029.645,3011.119,25.6618,25.1434,1
4076.219,3087.243,28.2608,27.5674,1
4198.362,3118.057,27.5148,27.5064,1
4282.668,3111.122,25.9808,25.5184,1
4323.413,3160.531,28.1318,27.4274,1
4399.484,3127.514,27.9578,27.4614,1
4459.338,3078.124,26.6498,26.0684,1
4451.645,3211.072,24.4709,23.1817,1
599.024,3299.393,25.9548,25.4904,1
606.979,3335.174,21.3954,20.6901,1
787.109,3306.955,27.5688,26.8554,1
784.286,3439.247,26.3288,25.8324,1
882.148,3459.429,25.1308,24.7084,1
888.334,3264.888,27.8258,27.0034,1
908.96,3282.629,26.5058,25.9984,1
923.529,3440.898,27.6998,27.0684,1
954.013,3304.011,27.8358,27.1344,1
960.67,3391.205,26.5558,25.9724,1
940.388,3412.806,27.3168,26.7254,1
970.956,3370.271,25.2878,23.8734,1
965.588,3413.267,26.9438,26.3924,1
1011.717,3242.549,25.9838,25.5154,1
991.166,3424.628,26.2048,25.7104,1
1017.954,3299.484,27.6598,27.0664,1
1059.629,3414.855,26.0778,25.5974,1
1160.601,3238.804,26.5878,25.9704,1
1222.276,3357.921,27.0188,26.4584,1
1240.068,3338.648,26.9978,26.4354,1
1270.675,3469.942,28.5748,27.5844,1
1321.171,3238.422,25.7188,25.2704,1
1331.258,3457.36,27.4798,26.7864,1
1376.565,3268,24.1551,23.6944,1
1375.204,3373.209,27.5748,26.8584,1
1382.096,3364.137,27.5728,26.8934,1
1410.604,3420.345,25.7218,25.2364,1
1413.085,3308.284,26.5988,26.0814,1
1435.791,3359.082,25.3278,24.8494,1
1554.729,3302.8,28.0258,26.8334,1
1560.869,3294.506,27.5628,26.8944,1
1538.683,3462.334,28.1908,27.5004,1
1569.847,3383.353,25.0278,24.5374,1
1594.387,3295.603,22.2495,21.5554,1
1603.587,3414.996,26.8728,26.2954,1
1621.392,3267.983,26.0248,25.5434,1
1656.979,3404.923,27.3858,26.7024,1
1677.884,3323.75,27.6108,26.9144,1
1690.084,3283.151,26.7358,26.1254,1
1726.924,3340.872,26.2278,25.6774,1
1715.124,3389.182,24.3037,23.8356,1
1825.473,3276.385,26.7428,26.1544,1
1847.821,3242.349,25.0158,24.5644,1
1843.289,3432.099,26.9448,26.3084,1
1839.373,3441.061,27.6558,26.9244,1
1876.724,3472.959,26.5738,26.0064,1
1923.026,3305.713,25.6738,25.1854,1
1923.741,3331.006,27.4908,26.8484,1
1940.25,3471.521,28.0828,27.2994,1
1979.052,3263.474,25.6768,25.1854,1
1970.632,3328.863,25.4818,25.0954,1
1986.272,3329.649,26.8268,26.2874,1
1978.225,3369.862,26.6818,26.0854,1
1973.816,3449.899,26.2728,25.6734,1
2036.298,3294.571,25.5388,25.0504,1
2041.37,3483.359,25.6088,25.1214,1
2065.757,3430.408,24.325,23.7826,1
2098.98,3299.934,24.3842,23.8775,1
2139.497,3294.616,26.0158,25.4764,1
2203.315,3333.201,27.1898,26.5864,1
2211.352,3338.119,27.0418,26.4324,1
2233.364,3445.522,26.9468,26.3404,1
2239.568,3255.54,27.2358,26.5054,1
2247.59,3308.283,27.1808,26.5994,1
2248.837,3352.091,25.4108,24.9204,1
2277.907,3278.928,27.0108,26.3274,1
2401.341,3443.756,27.4208,27.2254,1
